,id,link,title,month,year,tag,lang,dirty,cleared_title,equals_persian_links,equals_persian_links_counts,persian_year
2216,9571,https://www.bbc.com/tajik/institutional/2011/04/110427_rm_syria-iran-rice,110427_rm_syria-iran-rice,04,2011,institutional,tajik,rm,syria-iran-rice,['https://www.bbc.com/persian/world/2011/04/110426_u01_syria-iran-rice'],1,2011
2217,9574,https://www.bbc.com/tajik/institutional/2011/04/110426_l16_abdulghani_death_alqaeda_afghanistan,110426_l16_abdulghani_death_alqaeda_afghanistan,04,2011,institutional,tajik,l16,abdulghani_death_alqaeda_afghanistan,['https://www.bbc.com/persian/afghanistan/2011/04/110426_l26_abdulghani_death_alqaeda_afghanistan'],1,2011
2218,9578,https://www.bbc.com/tajik/institutional/2011/04/110426_rm_chernobyl_nuclear_anniversar,110426_rm_chernobyl_nuclear_anniversar,04,2011,institutional,tajik,rm,chernobyl_nuclear_anniversar,['https://www.bbc.com/persian/world/2011/04/110425_u03_chernobyl_nuclear_anniversary'],1,2011
2219,9584,https://www.bbc.com/tajik/institutional/2011/04/110425_l16_central_asia_persiangulf_rail_arabs_caspian,110425_l16_central_asia_persiangulf_rail_arabs_caspian,04,2011,institutional,tajik,l16,central_asia_persiangulf_rail_arabs_caspian,['https://www.bbc.com/persian/business/2011/04/110425_l23_central_asia_persiangulf_rail_arabs_caspian'],1,2011
2220,9590,https://www.bbc.com/tajik/institutional/2011/04/110425_rm_libya-attack-gaddafi,110425_rm_libya-attack-gaddafi,04,2011,institutional,tajik,rm,libya-attack-gaddafi,['https://www.bbc.com/persian/world/2011/04/110425_u01_libya-attack-gaddafi'],1,2011
2221,9607,https://www.bbc.com/tajik/institutional/2011/04/110422_us_drones_libya,110422_us_drones_libya,04,2011,institutional,tajik,us,us_drones_libya,['https://www.bbc.com/persian/world/2011/04/110421_u04_us_drones_libya'],1,2011
2222,9610,https://www.bbc.com/tajik/institutional/2011/04/110421_rm_sydney_riot,110421_rm_sydney_riot,04,2011,institutional,tajik,rm,sydney_riot,['https://www.bbc.com/persian/world/2011/04/110420_u02_sydney_riot'],1,2011
2223,9617,https://www.bbc.com/tajik/institutional/2011/04/110420_rm_libya-reaction,110420_rm_libya-reaction,04,2011,institutional,tajik,rm,libya-reaction,['https://www.bbc.com/persian/world/2011/04/110419_u01_libya-reaction'],1,2011
2224,9620,https://www.bbc.com/tajik/news/2011/04/110419_rm_syria_homs_protest,110419_rm_syria_homs_protest,04,2011,news,tajik,rm,syria_homs_protest,['https://www.bbc.com/persian/world/2011/05/110508_u03_syria_homs_protest'],1,2011
2225,9666,https://www.bbc.com/tajik/news/2011/04/110410_l16_syria_funeral_killing,110410_l16_syria_funeral_killing,04,2011,news,tajik,l16,syria_funeral_killing,['https://www.bbc.com/persian/world/2011/04/110423_l10_syria_funeral_killing'],1,2011
2226,9688,https://www.bbc.com/persian/world/2011/04/110405_l78_tajik_mine,110405_l78_tajik_mine,04,2011,world,persian,l78,tajik_mine,['https://www.bbc.com/persian/world/2011/04/110405_l78_tajik_mine'],1,2011
2227,9701,https://www.bbc.com/tajik/news/2011/04/110404_rm_kazakh_election,110404_rm_kazakh_election,04,2011,news,tajik,rm,kazakh_election,['https://www.bbc.com/persian/world/2011/04/110403_l31_kazakh_election'],1,2011
2228,9703,https://www.bbc.com/tajik/news/2011/04/110403_l16_kazakh_election,110403_l16_kazakh_election,04,2011,news,tajik,l16,kazakh_election,['https://www.bbc.com/persian/world/2011/04/110403_l31_kazakh_election'],1,2011
2229,9707,https://www.bbc.com/tajik/news/2011/04/110401_rm_yemen_anti_government_protests_resume,110401_rm_yemen_anti_government_protests_resume,04,2011,news,tajik,rm,yemen_anti_government_protests_resume,['https://www.bbc.com/persian/world/2011/04/110401_l08_yemen_anti_government_protests_resume'],1,2011
2230,9726,https://www.bbc.com/tajik/news/2011/03/110330_rm_gaddafi_troops_back,110330_rm_gaddafi_troops_back,03,2011,news,tajik,rm,gaddafi_troops_back,['https://www.bbc.com/persian/world/2011/03/110329_u03_gaddafi_troops_back'],1,2011
2231,9730,https://www.bbc.com/tajik/news/2011/03/110329_rm_afghan-qasemi,110329_rm_afghan-qasemi,03,2011,news,tajik,rm,afghan-qasemi,['https://www.bbc.com/persian/afghanistan/2011/03/110329_k02-afghan-qasemi'],1,2011
2232,9738,https://www.bbc.com/tajik/news/2011/03/110328_l16_yemen_talks,110328_l16_yemen_talks,03,2011,news,tajik,l16,yemen_talks,['https://www.bbc.com/persian/world/2011/03/110328_yemen_talks'],1,2011
2233,9744,https://www.bbc.com/persian/iran/2011/03/110327_l42_vid_ir_norouz,110327_l42_vid_ir_norouz,03,2011,iran,persian,l42,vid_ir_norouz,['https://www.bbc.com/persian/iran/2011/03/110327_l42_vid_ir_norouz'],1,2011
2234,9774,https://www.bbc.com/tajik/news/2011/03/110323_l16_jerusalem_explosion,110323_l16_jerusalem_explosion,03,2011,news,tajik,l16,jerusalem_explosion,['https://www.bbc.com/persian/world/2011/03/110323_an_jerusalem_explosion'],1,2011
2235,9780,https://www.bbc.com/persian/iran/2011/03/110322_l14_unnoroz,110322_l14_unnoroz,03,2011,iran,persian,l14,unnoroz,['https://www.bbc.com/persian/iran/2011/03/110322_l14_unnoroz'],1,2011
2236,9784,https://www.bbc.com/persian/world/2011/03/110321_l72_norouz_tajikistan,110321_l72_norouz_tajikistan,03,2011,world,persian,l72,norouz_tajikistan,['https://www.bbc.com/persian/world/2011/03/110321_l72_norouz_tajikistan'],1,2011
2237,9792,https://www.bbc.com/tajik/news/2011/03/110319_rm_lybia_ultimatum,110319_rm_lybia_ultimatum,03,2011,news,tajik,rm,lybia_ultimatum,['https://www.bbc.com/persian/world/2011/03/110319_l20_lybia_ultimatum'],1,2011
2238,9797,https://www.bbc.com/tajik/news/2011/03/110318_rm_libya-unsc,110318_rm_libya-unsc,03,2011,news,tajik,rm,libya-unsc,['https://www.bbc.com/persian/world/2011/02/110222_u01_libya-unsc'],1,2011
2239,9809,https://www.bbc.com/persian/arts/2011/03/110315_l42_vid_tatlises,110315_l42_vid_tatlises,03,2011,arts,persian,l42,vid_tatlises,['https://www.bbc.com/persian/arts/2011/03/110315_l42_vid_tatlises'],1,2011
2240,9907,https://www.bbc.com/tajik/news/2011/02/110227_l16_kandahar_blast,110227_l16_kandahar_blast,02,2011,news,tajik,l16,kandahar_blast,['https://www.bbc.com/persian/afghanistan/2011/06/110611_l09_kandahar_blast'],1,2011
2241,9967,https://www.bbc.com/tajik/news/2011/02/110218_110217_u04_rm_tunisia_benali,110218_110217_u04_rm_tunisia_benali,02,2011,news,tajik,110217,tunisia_benali,['https://www.bbc.com/persian/world/2011/01/110114_l50_tunisia_benali'],1,2011
2242,10002,https://www.bbc.com/tajik/news/2011/02/110211_rm_iran_new_arrest_wave,110211_rm_iran_new_arrest_wave,02,2011,news,tajik,rm,iran_new_arrest_wave,['https://www.bbc.com/persian/iran/2011/02/110210_l10_iran_new_arrest_wave'],1,2011
2243,10027,https://www.bbc.com/persian/world/2011/02/110206_l50_gypsy_tajik,110206_l50_gypsy_tajik,02,2011,world,persian,l50,gypsy_tajik,['https://www.bbc.com/persian/world/2011/02/110206_l50_gypsy_tajik'],1,2011
2244,10029,https://www.bbc.com/tajik/news/2011/02/110207_rm_egypt_talks,110207_rm_egypt_talks,02,2011,news,tajik,rm,egypt_talks,['https://www.bbc.com/persian/world/2011/02/110206_l31-egypt_talks'],1,2011
2245,10041,https://www.bbc.com/tajik/news/2011/02/110203_if_court_police,110203_if_court_police,02,2011,news,tajik,if,court_police,['https://www.bbc.com/persian/world/2011/02/110203_rm_if_court_police'],1,2011
2246,10084,https://www.bbc.com/tajik/news/2011/01/110125_mm_moscow_airport_blast,110125_mm_moscow_airport_blast,01,2011,news,tajik,mm,moscow_airport_blast,['https://www.bbc.com/persian/world/2011/01/110124_l25_moscow_airport_blast'],1,2011
2247,10085,https://www.bbc.com/tajik/news/2011/01/110125_rm_moscow_airport_blast,110125_rm_moscow_airport_blast,01,2011,news,tajik,rm,moscow_airport_blast,['https://www.bbc.com/persian/world/2011/01/110124_l25_moscow_airport_blast'],1,2011
2248,10086,https://www.bbc.com/tajik/news/2011/01/110124_l16_moscow_airport_blast,110124_l16_moscow_airport_blast,01,2011,news,tajik,l16,moscow_airport_blast,['https://www.bbc.com/persian/world/2011/01/110124_l25_moscow_airport_blast'],1,2011
2249,10102,https://www.bbc.com/persian/world/2011/01/110120_l42_iv_tajik_students,110120_l42_iv_tajik_students,01,2011,world,persian,l42,iv_tajik_students,['https://www.bbc.com/persian/world/2011/01/110120_l42_iv_tajik_students'],1,2011
2250,10111,https://www.bbc.com/tajik/news/2011/01/110120_rm_usa-china,110120_rm_usa-china,01,2011,news,tajik,rm,usa-china,['https://www.bbc.com/persian/world/2011/09/110921_u01_usa-china-f16s'],1,2011
2251,10128,https://www.bbc.com/tajik/news/2011/01/110117_l16_tunisia_cabinet,110117_l16_tunisia_cabinet,01,2011,news,tajik,l16,tunisia_cabinet,['https://www.bbc.com/persian/world/2011/01/110119_l42_vid_tunisia_cabinet'],1,2011
2252,10135,https://www.bbc.com/persian/world/2011/01/110116_l50_tunisia_profile,110116_l50_tunisia_profile,01,2011,world,persian,l50,tunisia_profile,['https://www.bbc.com/persian/world/2011/01/110116_l50_tunisia_profile'],1,2011
2253,10138,https://www.bbc.com/tajik/news/2011/01/110116_l16_afg_feul_russia,110116_l16_afg_feul_russia,01,2011,news,tajik,l16,afg_feul_russia,['https://www.bbc.com/persian/afghanistan/2011/01/110116_k01_afg_feul_russia'],1,2011
2254,10139,https://www.bbc.com/tajik/news/2011/01/110116_l16_tunisia_unrest,110116_l16_tunisia_unrest,01,2011,news,tajik,l16,tunisia_unrest,['https://www.bbc.com/persian/world/2011/01/110110_l04_tunisia_unrest'],1,2011
2255,10174,https://www.bbc.com/persian/world/2011/01/110106_l42_vid_world_food,110106_l42_vid_world_food,01,2011,world,persian,l42,vid_world_food,['https://www.bbc.com/persian/world/2011/01/110106_l42_vid_world_food'],1,2011
2256,10177,https://www.bbc.com/tajik/news/2011/01/110106_rm_pics_alireza_pahlavi,110106_rm_pics_alireza_pahlavi,01,2011,news,tajik,rm,pics_alireza_pahlavi,['https://www.bbc.com/persian/iran/2011/01/110105_pics_alireza_pahlavi'],1,2011
2257,10195,https://www.bbc.com/persian/world/2011/01/110102_l72_austrlia_flood_saeedeh,110102_l72_austrlia_flood_saeedeh,01,2011,world,persian,l72,austrlia_flood_saeedeh,['https://www.bbc.com/persian/world/2011/01/110102_l72_austrlia_flood_saeedeh'],1,2011
2258,10196,https://www.bbc.com/persian/world/2011/01/110101_l72_tajik_bbc_sohrab,110101_l72_tajik_bbc_sohrab,01,2011,world,persian,l72,tajik_bbc_sohrab,['https://www.bbc.com/persian/world/2011/01/110101_l72_tajik_bbc_sohrab'],1,2011
2259,10215,https://www.bbc.com/persian/world/2010/12/101228_l50_gadget_vid,101228_l50_gadget_vid,12,2010,world,persian,l50,gadget_vid,['https://www.bbc.com/persian/world/2010/12/101228_l50_gadget_vid'],1,2010
2260,10219,https://www.bbc.com/tajik/news/2010/12/101228_rm_blizzards_us_choas,101228_rm_blizzards_us_choas,12,2010,news,tajik,rm,blizzards_us_choas,['https://www.bbc.com/persian/world/2010/12/101227_u03_blizzards_us_choas'],1,2010
2261,10264,https://www.bbc.com/tajik/news/2010/12/101216_rm_chabahar_attacks_arrests,101216_rm_chabahar_attacks_arrests,12,2010,news,tajik,rm,chabahar_attacks_arrests,['https://www.bbc.com/persian/iran/2010/12/101215_l26_chabahar_attacks_arrests'],1,2010
2262,10283,https://www.bbc.com/tajik/news/2010/12/101212_l16_afg-isaf-soldiers-killed,101212_l16_afg-isaf-soldiers-killed,12,2010,news,tajik,l16,afg-isaf-soldiers-killed,['https://www.bbc.com/persian/afghanistan/2010/12/101212_k02-afg-isaf-soldiers-killed'],1,2010
2263,10292,https://www.bbc.com/tajik/news/2010/12/101210_zkh_singer_death,101210_zkh_singer_death,12,2010,news,tajik,zkh,singer_death,['https://www.bbc.com/persian/world/2010/12/101210_rm_zkh_singer_death'],1,2010
2264,10310,https://www.bbc.com/tajik/news/2010/12/101207_l16_nuclaer_talks,101207_l16_nuclaer_talks,12,2010,news,tajik,l16,nuclaer_talks,['https://www.bbc.com/persian/iran/2010/12/101207_l10_nuclaer_talks'],1,2010
2265,10326,https://www.bbc.com/persian/world/2010/12/101202_l72_pakistan_marriage,101202_l72_pakistan_marriage,12,2010,world,persian,l72,pakistan_marriage,['https://www.bbc.com/persian/world/2010/12/101202_l72_pakistan_marriage'],1,2010
2266,10340,https://www.bbc.com/persian/iran/2010/11/101130_l13_shahla_jahed_vid,101130_l13_shahla_jahed_vid,11,2010,iran,persian,l13,shahla_jahed_vid,['https://www.bbc.com/persian/iran/2010/11/101130_l13_shahla_jahed_vid'],1,2010
2267,10342,https://www.bbc.com/tajik/news/2010/11/101130_sq_un_drugs,101130_sq_un_drugs,11,2010,news,tajik,sq,un_drugs,['https://www.bbc.com/persian/iran/2010/11/101127_l50_un_drugs'],1,2010
2268,10361,https://www.bbc.com/persian/world/2010/11/101125_l42_vid_sco_summit,101125_l42_vid_sco_summit,11,2010,world,persian,l42,vid_sco_summit,['https://www.bbc.com/persian/world/2010/11/101125_l42_vid_sco_summit'],1,2010
2269,10377,https://www.bbc.com/persian/world/2010/11/101123_l50_izadis_lalesh,101123_l50_izadis_lalesh,11,2010,world,persian,l50,izadis_lalesh,['https://www.bbc.com/persian/world/2010/11/101123_l50_izadis_lalesh'],1,2010
2270,10378,https://www.bbc.com/persian/iran/2010/11/101123_l50_tajik_tollab_iran,101123_l50_tajik_tollab_iran,11,2010,iran,persian,l50,tajik_tollab_iran,['https://www.bbc.com/persian/iran/2010/11/101123_l50_tajik_tollab_iran'],1,2010
2271,10396,https://www.bbc.com/tajik/news/2010/11/101119_rm_ahmadinejad_medvedev_meet_baku,101119_rm_ahmadinejad_medvedev_meet_baku,11,2010,news,tajik,rm,ahmadinejad_medvedev_meet_baku,['https://www.bbc.com/persian/iran/2010/11/101118_ahmadinejad_medvedev_meet_baku'],1,2010
2272,10397,https://www.bbc.com/persian/iran/2010/11/101118_l72_baku_behrang,101118_l72_baku_behrang,11,2010,iran,persian,l72,baku_behrang,['https://www.bbc.com/persian/iran/2010/11/101118_l72_baku_behrang'],1,2010
2273,10401,https://www.bbc.com/tajik/news/2010/11/101118_rm_iran-religiousfreedom,101118_rm_iran-religiousfreedom,11,2010,news,tajik,rm,iran-religiousfreedom,['https://www.bbc.com/persian/iran/2010/11/101117_u01_iran-religiousfreedom'],1,2010
2274,10414,https://www.bbc.com/tajik/news/2010/11/101116_rm_shanghai_fire,101116_rm_shanghai_fire,11,2010,news,tajik,rm,shanghai_fire,['https://www.bbc.com/persian/world/2010/11/101115_shanghai_fire'],1,2010
2275,10417,https://www.bbc.com/persian/world/2010/11/101113_l13_tajikstan_exhibition_vid,101113_l13_tajikstan_exhibition_vid,11,2010,world,persian,l13,tajikstan_exhibition_vid,['https://www.bbc.com/persian/world/2010/11/101113_l13_tajikstan_exhibition_vid'],1,2010
2276,10455,https://www.bbc.com/tajik/news/2010/11/101107_l16_mottaki_nuclear,101107_l16_mottaki_nuclear,11,2010,news,tajik,l16,mottaki_nuclear,['https://www.bbc.com/persian/iran/2010/11/101105_l10_mottaki_nuclear_us'],1,2010
2277,10462,https://www.bbc.com/tajik/news/2010/11/101105_rm_indonesia_merapi,101105_rm_indonesia_merapi,11,2010,news,tajik,rm,indonesia_merapi,['https://www.bbc.com/persian/world/2010/11/101105_l03_indonesia_merapi'],1,2010
2278,10463,https://www.bbc.com/persian/world/2010/11/101104_l42_tuzkoy_cancer_city,101104_l42_tuzkoy_cancer_city,11,2010,world,persian,l42,tuzkoy_cancer_city,['https://www.bbc.com/persian/world/2010/11/101104_l42_tuzkoy_cancer_city'],1,2010
2279,10466,https://www.bbc.com/tajik/news/2010/11/101105_rm_haiti_storm,101105_rm_haiti_storm,11,2010,news,tajik,rm,haiti_storm,['https://www.bbc.com/persian/world/2010/11/101106_u02_haiti_storm_cholera'],1,2010
2280,10518,https://www.bbc.com/tajik/news/2010/10/101025_rm_haiti_cholera,101025_rm_haiti_cholera,10,2010,news,tajik,rm,haiti_cholera,['https://www.bbc.com/persian/world/2010/10/101024_u03_haiti_cholera'],1,2010
2281,10537,https://www.bbc.com/tajik/news/2010/10/101020_rm_china_iran_sanctions,101020_rm_china_iran_sanctions,10,2010,news,tajik,rm,china_iran_sanctions,['https://www.bbc.com/persian/world/2010/04/100413_l08_china_iran_sanctions_reax'],1,2010
2282,10551,https://www.bbc.com/persian/iran/2010/10/101017_l13_soas_final_vid,101017_l13_soas_final_vid,10,2010,iran,persian,l13,soas_final_vid,['https://www.bbc.com/persian/iran/2010/10/101017_l13_soas_final_vid'],1,2010
2283,10555,https://www.bbc.com/tajik/news/2010/10/101017_l16_af_us_jail_abuse,101017_l16_af_us_jail_abuse,10,2010,news,tajik,l16,af_us_jail_abuse,['https://www.bbc.com/persian/afghanistan/2010/10/101017_k01_af_us_jail_abuse'],1,2010
2284,10565,https://www.bbc.com/persian/world/2010/10/101013_l14-ahmadinjeadbeirut,101013_l14-ahmadinjeadbeirut,10,2010,world,persian,l14-ahmadinjeadbeirut,-ahmadinjeadbeirut,['https://www.bbc.com/persian/world/2010/10/101013_l14-ahmadinjeadbeirut'],1,2010
2285,10572,https://www.bbc.com/tajik/news/2010/10/101013_rm_miners-chile,101013_rm_miners-chile,10,2010,news,tajik,rm,miners-chile,['https://www.bbc.com/persian/world/2010/10/101011_u01_miners-chile'],1,2010
2286,10578,https://www.bbc.com/tajik/news/2010/10/101012_rm_israel-settlement,101012_rm_israel-settlement,10,2010,news,tajik,rm,israel-settlement,['https://www.bbc.com/persian/world/2010/03/100312_u03-clinton-israel-settlements'],1,2010
2287,10593,https://www.bbc.com/tajik/news/2010/10/101008_rm_sanandaj_shooting,101008_rm_sanandaj_shooting,10,2010,news,tajik,rm,sanandaj_shooting,['https://www.bbc.com/persian/iran/2010/10/101008_l10_sanandaj_shooting_culprits_killed'],1,2010
2288,10627,https://www.bbc.com/persian/world/2010/10/101001_l55_musharraf_party,101001_l55_musharraf_party,10,2010,world,persian,l55,musharraf_party,['https://www.bbc.com/persian/world/2010/10/101001_l55_musharraf_party'],1,2010
2289,10628,https://www.bbc.com/tajik/news/2010/10/101002_rm_us_apology_guatemala,101002_rm_us_apology_guatemala,10,2010,news,tajik,rm,us_apology_guatemala,['https://www.bbc.com/persian/world/2010/10/101001_l10_us_apology_guatemala'],1,2010
2290,10638,https://www.bbc.com/persian/world/2010/09/100929_l14-tajikext,100929_l14-tajikext,09,2010,world,persian,l14-tajikext,-tajikext,['https://www.bbc.com/persian/world/2010/09/100929_l14-tajikext'],1,2010
2291,10647,https://www.bbc.com/persian/world/2010/09/100928_l15_fund_islam_2,100928_l15_fund_islam_2,09,2010,world,persian,l15,fund_islam_2,['https://www.bbc.com/persian/world/2010/09/100928_l15_fund_islam_2'],1,2010
2292,10659,https://www.bbc.com/persian/world/2010/09/100926_l50_tajikistan_fundamentalism,100926_l50_tajikistan_fundamentalism,09,2010,world,persian,l50,tajikistan_fundamentalism,['https://www.bbc.com/persian/world/2010/09/100926_l50_tajikistan_fundamentalism'],1,2010
2293,10662,https://www.bbc.com/tajik/news/2010/09/100926_l16_kandahar-operation,100926_l16_kandahar-operation,09,2010,news,tajik,l16,kandahar-operation,['https://www.bbc.com/persian/afghanistan/2010/10/101029_k02-kandahar-operation'],1,2010
2294,10711,https://www.bbc.com/tajik/news/2010/09/100916_l16_mousavi_office_raid,100916_l16_mousavi_office_raid,09,2010,news,tajik,l16,mousavi_office_raid,['https://www.bbc.com/persian/iran/2010/09/100916_l27_mousavi_office_raid'],1,2010
2295,10751,https://www.bbc.com/tajik/news/2010/09/100909_rm_mullahomar,100909_rm_mullahomar,09,2010,news,tajik,rm,mullahomar,['https://www.bbc.com/persian/afghanistan/2010/09/100908_u01_mullahomar'],1,2010
2296,10789,https://www.bbc.com/tajik/news/2010/09/100901_rm_karrubi-khamenei,100901_rm_karrubi-khamenei,09,2010,news,tajik,rm,karrubi-khamenei,['https://www.bbc.com/persian/iran/2010/09/100831_u01_ra_karrubi-khamenei'],1,2010
2297,10805,https://www.bbc.com/tajik/news/2010/08/100829_l16_herat_election,100829_l16_herat_election,08,2010,news,tajik,l16,herat_election,['https://www.bbc.com/persian/afghanistan/2010/08/100829_k01_herat_election_killing'],1,2010
2298,10814,https://www.bbc.com/tajik/news/2010/08/100827_if_djihad,100827_if_djihad,08,2010,news,tajik,if,djihad,['https://www.bbc.com/persian/world/2010/08/100827_rm_if_djihad'],1,2010
2299,10815,https://www.bbc.com/tajik/news/2010/08/100827_rm_diet_water,100827_rm_diet_water,08,2010,news,tajik,rm,diet_water,['https://www.bbc.com/persian/science/2010/08/100826_u04_diet_water'],1,2010
2300,10847,https://www.bbc.com/persian/world/2010/08/100817_l50_wedding_badakhshan,100817_l50_wedding_badakhshan,08,2010,world,persian,l50,wedding_badakhshan,['https://www.bbc.com/persian/world/2010/08/100817_l50_wedding_badakhshan'],1,2010
2301,10852,https://www.bbc.com/persian/world/2010/08/100818_l13_sochi_vid,100818_l13_sochi_vid,08,2010,world,persian,l13,sochi_vid,['https://www.bbc.com/persian/world/2010/08/100818_l13_sochi_vid'],1,2010
2302,10864,https://www.bbc.com/persian/world/2010/08/100815_l42_morghab_tajikistan,100815_l42_morghab_tajikistan,08,2010,world,persian,l42,morghab_tajikistan,['https://www.bbc.com/persian/world/2010/08/100815_l42_morghab_tajikistan'],1,2010
2303,10875,https://www.bbc.com/persian/world/2010/08/100814_l13_morghab_vid,100814_l13_morghab_vid,08,2010,world,persian,l13,morghab_vid,['https://www.bbc.com/persian/world/2010/08/100814_l13_morghab_vid'],1,2010
2304,10887,https://www.bbc.com/tajik/news/2010/08/100813_sq_l11_ramadan_food,100813_sq_l11_ramadan_food,08,2010,news,tajik,sq,ramadan_food,['https://www.bbc.com/persian/arts/2010/08/100812_l11_ramadan_food'],1,2010
2305,10897,https://www.bbc.com/persian/afghanistan/2010/08/100810_l14-farhaddarya,100810_l14-farhaddarya,08,2010,afghanistan,persian,l14-farhaddarya,-farhaddarya,['https://www.bbc.com/persian/afghanistan/2010/08/100810_l14-farhaddarya'],1,2010
2306,10928,https://www.bbc.com/tajik/news/2010/08/100804_rm_ahmadinejad_explotion,100804_rm_ahmadinejad_explotion,08,2010,news,tajik,rm,ahmadinejad_explotion,['https://www.bbc.com/persian/iran/2010/08/100804_l10_ahmadinejad_explotion'],1,2010
2307,10929,https://www.bbc.com/tajik/news/2010/08/100804_sq_u02-newyork-mosque-anger,100804_sq_u02-newyork-mosque-anger,08,2010,news,tajik,sq,u02-newyork-mosque-anger,['https://www.bbc.com/persian/world/2010/08/100803_u02-newyork-mosque-anger'],1,2010
2308,10932,https://www.bbc.com/tajik/news/2010/08/100804_rm_lebanon_israel_clashes,100804_rm_lebanon_israel_clashes,08,2010,news,tajik,rm,lebanon_israel_clashes,['https://www.bbc.com/persian/world/2010/08/100803_an_lebanon_israel_clashes'],1,2010
2309,10945,https://www.bbc.com/tajik/news/2010/08/100802_rm_pakistan_floods,100802_rm_pakistan_floods,08,2010,news,tajik,rm,pakistan_floods,['https://www.bbc.com/persian/world/2010/09/100902_l30_pakistan_floods_victems'],1,2010
2310,10961,https://www.bbc.com/tajik/news/2010/07/100729_ea_heritage_list,100729_ea_heritage_list,07,2010,news,tajik,ea,heritage_list,['https://www.bbc.com/persian/world/2010/07/100729_rm_ea_heritage_list'],1,2010
2311,10962,https://www.bbc.com/tajik/news/2010/07/100729_rm_motherly_love_confidence,100729_rm_motherly_love_confidence,07,2010,news,tajik,rm,motherly_love_confidence,['https://www.bbc.com/persian/science/2010/07/100728_u0_motherly_love_confidence'],1,2010
2312,10965,https://www.bbc.com/persian/iran/2010/07/100728_l15_shah_30,100728_l15_shah_30,07,2010,iran,persian,l15,shah_30,['https://www.bbc.com/persian/iran/2010/07/100728_l15_shah_30'],1,2010
2313,10968,https://www.bbc.com/tajik/news/2010/07/100728_ea_wikileaks_tajikistan,100728_ea_wikileaks_tajikistan,07,2010,news,tajik,ea,wikileaks_tajikistan,['https://www.bbc.com/persian/world/2010/07/100728_rm_ea_wikileaks_tajikistan'],1,2010
2314,11031,https://www.bbc.com/tajik/news/2010/07/100716_rm_heatray_afghanistan,100716_rm_heatray_afghanistan,07,2010,news,tajik,rm,heatray_afghanistan,['https://www.bbc.com/persian/iran/2010/07/100715_u04_heatray_afghanistan'],1,2010
2315,11043,https://www.bbc.com/tajik/news/2010/07/100714_rm_bazar_protest,100714_rm_bazar_protest,07,2010,news,tajik,rm,bazar_protest,['https://www.bbc.com/persian/iran/2010/07/100713_l11_wc10_bazar_protest'],1,2010
2316,11070,https://www.bbc.com/tajik/news/2010/07/100707_rm_sangin,100707_rm_sangin,07,2010,news,tajik,rm,sangin,['https://www.bbc.com/persian/afghanistan/2010/07/100707_l15_sangin'],1,2010
2317,11108,https://www.bbc.com/persian/arts/2010/06/100625_l42_ahmad_zahir,100625_l42_ahmad_zahir,06,2010,arts,persian,l42,ahmad_zahir,['https://www.bbc.com/persian/arts/2010/06/100625_l42_ahmad_zahir'],1,2010
2318,11109,https://www.bbc.com/persian/afghanistan/2010/06/100626_l50_afghan_exhibition_tajikistan,100626_l50_afghan_exhibition_tajikistan,06,2010,afghanistan,persian,l50,afghan_exhibition_tajikistan,['https://www.bbc.com/persian/afghanistan/2010/06/100626_l50_afghan_exhibition_tajikistan'],1,2010
2319,11114,https://www.bbc.com/tajik/news/2010/06/100626_rm_afghan_britain_us,100626_rm_afghan_britain_us,06,2010,news,tajik,rm,afghan_britain_us,['https://www.bbc.com/persian/afghanistan/2010/06/100626_l20_afghan_britain_us'],1,2010
2320,11118,https://www.bbc.com/tajik/news/2010/06/100624_rm_pakistan_terrorist,100624_rm_pakistan_terrorist,06,2010,news,tajik,rm,pakistan_terrorist,['https://www.bbc.com/persian/world/2010/06/100624_l31_pakistan_terrorist'],1,2010
2321,11120,https://www.bbc.com/persian/world/2010/06/100623_l15_railway_ok,100623_l15_railway_ok,06,2010,world,persian,l15,railway_ok,['https://www.bbc.com/persian/world/2010/06/100623_l15_railway_ok'],1,2010
2322,11136,https://www.bbc.com/persian/world/2010/06/100620_l15_russia_papers,100620_l15_russia_papers,06,2010,world,persian,l15,russia_papers,['https://www.bbc.com/persian/world/2010/06/100620_l15_russia_papers'],1,2010
2323,11138,https://www.bbc.com/tajik/news/2010/06/100620_l16_china_yuan,100620_l16_china_yuan,06,2010,news,tajik,l16,china_yuan,['https://www.bbc.com/persian/world/2010/06/100620_l31_china_yuan'],1,2010
2324,11146,https://www.bbc.com/persian/tv/2010/06/100618_kook_elex,100618_kook_elex,06,2010,tv,persian,kook,kook_elex,['https://www.bbc.com/persian/tv/2010/06/100618_kook_elex'],1,2010
2325,11156,https://www.bbc.com/persian/world/2010/06/100616_l15_female_circumcision,100616_l15_female_circumcision,06,2010,world,persian,l15,female_circumcision,['https://www.bbc.com/persian/world/2010/06/100616_l15_female_circumcision'],1,2010
2326,11173,https://www.bbc.com/persian/world/2010/06/100613_l42_kyrgyzstan_unrest,100613_l42_kyrgyzstan_unrest,06,2010,world,persian,l42,kyrgyzstan_unrest,['https://www.bbc.com/persian/world/2010/06/100613_l42_kyrgyzstan_unrest'],1,2010
2327,11221,https://www.bbc.com/tajik/news/2010/06/100604_if_omon,100604_if_omon,06,2010,news,tajik,if,omon,['https://www.bbc.com/persian/world/2010/06/100604_rm_if_omon_maykhura'],1,2010
